"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2020', 'Quantity')","('Mar 2020', 'FOB (Baht)')","('Jan - Mar 2020', 'Quantity')","('Jan - Mar 2020', 'FOB (Baht)')"
CN,CHINA,0,0,1550,762801
IN,INDIA,206,129726,536,330858
JP,JAPAN,815,52248,815,52248
NO,NORWAY,0,0,595,5377
ZA,SOUTH AFRICA,0,0,20000,610550
SUM,SUM,1021,181974,23496,1761834
