"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'FOB (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'FOB (Baht)')"
CN,CHINA,262970,6521281,262970,6521281
LA,LAO PDR,6050,288531,6050,288531
LK,SRI LANKA,25,1128,25,1128
SUM,SUM,269045,6810940,269045,6810940
