"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'FOB (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'FOB (Baht)')"
BD,BANGLADESH,204000,12212582,204000,12212582
CN,CHINA,7011000,480613857,7011000,480613857
IN,INDIA,1432400,89705620,1432400,89705620
MY,MALAYSIA,4125,636079,4125,636079
SG,SINGAPORE,200,15282,200,15282
VN,VIETNAM,120000,10458938,120000,10458938
SUM,SUM,8771725,593642358,8771725,593642358
