"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'FOB (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'FOB (Baht)')"
BD,BANGLADESH,12000,455560,12000,455560
CN,CHINA,737425,4333404,737425,4333404
HK,HONG KONG,15,9000,15,9000
IN,INDIA,177400,6283021,177400,6283021
JP,JAPAN,844,15019,844,15019
MY,MALAYSIA,325200,14720310,325200,14720310
MM,MYANMAR,97,17043,97,17043
SUM,SUM,1252981,25833357,1252981,25833357
