"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2018', 'Quantity')","('Feb 2018', 'FOB (Baht)')","('Jan - Feb 2018', 'Quantity')","('Jan - Feb 2018', 'FOB (Baht)')"
IN,INDIA,8000,954059,15950,1927222
JP,JAPAN,0,0,175,101941
SUM,SUM,8000,954059,16125,2029163
