"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2012', 'Quantity')","('Jul 2012', 'FOB (Baht)')","('Jan - Jul 2012', 'Quantity')","('Jan - Jul 2012', 'FOB (Baht)')"
IN,INDIA,0,0,9000,800294
ID,INDONESIA,0,0,34750,3074573
SUM,SUM,0,0,43750,3874867
