"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2016', 'Quantity')","('Aug 2016', 'FOB (Baht)')","('Jan - Aug 2016', 'Quantity')","('Jan - Aug 2016', 'FOB (Baht)')"
ID,INDONESIA,0,0,1800,153583
VN,VIETNAM,1360,140009,5860,712554
SUM,SUM,1360,140009,7660,866137
