"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2015', 'Quantity')","('Mar 2015', 'FOB (Baht)')","('Jan - Mar 2015', 'Quantity')","('Jan - Mar 2015', 'FOB (Baht)')"
KH,CAMBODIA,74000,2893419,74000,2893419
CN,CHINA,0,0,14,14367
IN,INDIA,150040,3444292,150040,3444292
ID,INDONESIA,10500,620722,27500,1637810
LA,LAO PDR,2000,20000,2000,20000
NZ,NEW ZEALAND,24000,731878,48400,1488430
SUM,SUM,260540,7710311,301954,9498318
