"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2021', 'Quantity')","('Nov 2021', 'FOB (Baht)')","('Jan - Nov 2021', 'Quantity')","('Jan - Nov 2021', 'FOB (Baht)')"
CN,CHINA,0,0,750,36826
JP,JAPAN,0,0,25,4161
ZA,SOUTH AFRICA,30000,2307083,135000,9984664
SUM,SUM,30000,2307083,135775,10025651
