"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
BD,BANGLADESH,3000,168672,3000,168672
IN,INDIA,17000,1050371,17000,1050371
JP,JAPAN,300,9732,300,9732
KR,"KOREA,REPUBLIC OF",75,13492,75,13492
TW,"TAIWAN, PROVINCE OF CHINA",375,59603,375,59603
TR,TÜRKIYE,10200,807290,10200,807290
SUM,SUM,30950,2109160,30950,2109160
