"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2018', 'Quantity')","('Aug 2018', 'FOB (Baht)')","('Jan - Aug 2018', 'Quantity')","('Jan - Aug 2018', 'FOB (Baht)')"
CN,CHINA,181000,1499237,310200,3436667
HK,HONG KONG,0,0,234,28247
IN,INDIA,0,0,1950,88677
ID,INDONESIA,2000,278566,4000,495864
JP,JAPAN,0,0,150,4273
PH,PHILIPPINES,52600,3264494,292100,16682367
SUM,SUM,235600,5042297,608634,20736095
