"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2014', 'Quantity')","('Feb 2014', 'FOB (Baht)')","('Jan - Feb 2014', 'Quantity')","('Jan - Feb 2014', 'FOB (Baht)')"
JP,JAPAN,1906,226653,1906,226653
SUM,SUM,1906,226653,1906,226653
