"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2015', 'Quantity')","('Mar 2015', 'FOB (Baht)')","('Jan - Mar 2015', 'Quantity')","('Jan - Mar 2015', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,10000,895630
CN,CHINA,42225,4366013,122700,12052139
IN,INDIA,272700,21633698,603525,46033994
ID,INDONESIA,22150,1714971,53000,4139394
JP,JAPAN,2025,127275,2225,146271
KR,"KOREA,REPUBLIC OF",0,0,150,8816
MY,MALAYSIA,21000,1776096,47800,4458506
PH,PHILIPPINES,0,0,8275,670548
SUM,SUM,360100,29618053,847675,68405298
