"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2018', 'Quantity')","('Sept 2018', 'FOB (Baht)')","('Jan - Sept 2018', 'Quantity')","('Jan - Sept 2018', 'FOB (Baht)')"
HK,HONG KONG,0,0,1,32
VN,VIETNAM,10500,708779,21000,1387068
SUM,SUM,10500,708779,21001,1387100
