"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2012', 'Quantity')","('Feb 2012', 'FOB (Baht)')","('Jan - Feb 2012', 'Quantity')","('Jan - Feb 2012', 'FOB (Baht)')"
AU,AUSTRALIA,100,4296,100,4296
KH,CAMBODIA,90000,3970757,315000,13301347
CN,CHINA,20000,1471281,20000,1471281
KR,"KOREA,REPUBLIC OF",50,4281,50,4281
SUM,SUM,110150,5450615,335150,14781205
