"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'FOB (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'FOB (Baht)')"
ID,INDONESIA,5000,556183,5000,556183
PH,PHILIPPINES,15850,947489,15850,947489
SUM,SUM,20850,1503672,20850,1503672
