"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'FOB (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'FOB (Baht)')"
HK,HONG KONG,3375,170468,3375,170468
ID,INDONESIA,14500,1781670,14500,1781670
KR,"KOREA,REPUBLIC OF",5000,769357,5000,769357
PK,PAKISTAN,116200,8771058,116200,8771058
PH,PHILIPPINES,22275,1115466,22275,1115466
US,UNITED STATES,9600,445195,9600,445195
VN,VIETNAM,30000,1514908,30000,1514908
SUM,SUM,200950,14568122,200950,14568122
