"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2020', 'Quantity')","('Dec 2020', 'FOB (Baht)')","('Jan - Dec 2020', 'Quantity')","('Jan - Dec 2020', 'FOB (Baht)')"
CN,CHINA,525,22077,3525,128810
JP,JAPAN,0,0,25,11167
KR,"KOREA,REPUBLIC OF",0,0,25,1847
ZA,SOUTH AFRICA,0,0,45000,3171621
SUM,SUM,525,22077,48575,3313445
