"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2013', 'Quantity')","('Apr 2013', 'FOB (Baht)')","('Jan - Apr 2013', 'Quantity')","('Jan - Apr 2013', 'FOB (Baht)')"
JP,JAPAN,0,0,12000,710281
VN,VIETNAM,8000,565905,24000,1691453
SUM,SUM,8000,565905,36000,2401734
