"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2021', 'Quantity')","('Aug 2021', 'FOB (Baht)')","('Jan - Aug 2021', 'Quantity')","('Jan - Aug 2021', 'FOB (Baht)')"
DE,GERMANY,0,0,0,215
IN,INDIA,0,0,1000,43604
JP,JAPAN,640,467315,1220,921682
KR,"KOREA,REPUBLIC OF",0,0,145,73627
MM,MYANMAR,0,0,60380,1959600
SG,SINGAPORE,0,0,360,72670
VN,VIETNAM,0,0,50,13922
SUM,SUM,640,467315,63155,3085320
