"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2017', 'Quantity')","('Mar 2017', 'FOB (Baht)')","('Jan - Mar 2017', 'Quantity')","('Jan - Mar 2017', 'FOB (Baht)')"
ID,INDONESIA,1000,105601,16000,1890213
PH,PHILIPPINES,41100,2343582,69500,4008318
SUM,SUM,42100,2449183,85500,5898531
