"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2020', 'Quantity')","('Feb 2020', 'FOB (Baht)')","('Jan - Feb 2020', 'Quantity')","('Jan - Feb 2020', 'FOB (Baht)')"
CN,CHINA,0,0,1550,762801
IN,INDIA,82,50552,330,201132
NO,NORWAY,595,5377,595,5377
ZA,SOUTH AFRICA,0,0,20000,610550
SUM,SUM,677,55929,22475,1579860
