"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2012', 'Quantity')","('Aug 2012', 'FOB (Baht)')","('Jan - Aug 2012', 'Quantity')","('Jan - Aug 2012', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,150,5858
KH,CAMBODIA,290000,9263129,1350000,53885285
CN,CHINA,20000,1479174,61975,4325075
ID,INDONESIA,24750,1103463,24750,1103463
JP,JAPAN,1500,86355,1500,86355
KR,"KOREA,REPUBLIC OF",0,0,300,25115
SUM,SUM,336250,11932121,1438675,59431151
