"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2017', 'Quantity')","('Feb 2017', 'FOB (Baht)')","('Jan - Feb 2017', 'Quantity')","('Jan - Feb 2017', 'FOB (Baht)')"
ID,INDONESIA,10000,1228429,15000,1784612
PH,PHILIPPINES,12550,717247,28400,1664736
SUM,SUM,22550,1945676,43400,3449348
