"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2015', 'Quantity')","('Sept 2015', 'FOB (Baht)')","('Jan - Sept 2015', 'Quantity')","('Jan - Sept 2015', 'FOB (Baht)')"
JP,JAPAN,190,77076,1000,379655
MY,MALAYSIA,36,5801,251,45588
MM,MYANMAR,0,0,2000,12500
SUM,SUM,226,82877,3251,437743
