"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
AU,AUSTRALIA,22000,3179984,22000,3179984
CN,CHINA,229275,5866334,229275,5866334
JP,JAPAN,224000,9474235,224000,9474235
LA,LAO PDR,7000,310329,7000,310329
PK,PAKISTAN,150,60021,150,60021
SUM,SUM,482425,18890903,482425,18890903
