"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2020', 'Quantity')","('Nov 2020', 'FOB (Baht)')","('Jan - Nov 2020', 'Quantity')","('Jan - Nov 2020', 'FOB (Baht)')"
CN,CHINA,0,0,1500,103321
HK,HONG KONG,1,1,1,1
IN,INDIA,0,0,1300,55794
ID,INDONESIA,500,56905,6825,786194
JP,JAPAN,0,0,8105,731214
PH,PHILIPPINES,25500,1300679,219525,11250451
SUM,SUM,26001,1357585,237256,12926975
