"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
CN,CHINA,9725,1097065,9725,1097065
ID,INDONESIA,13000,1843487,13000,1843487
JP,JAPAN,100,9577,100,9577
KR,"KOREA,REPUBLIC OF",56000,6194940,56000,6194940
LA,LAO PDR,13166,600940,13166,600940
PK,PAKISTAN,500,46385,500,46385
PH,PHILIPPINES,14225,894195,14225,894195
VN,VIETNAM,24000,1233776,24000,1233776
SUM,SUM,130716,11920365,130716,11920365
