"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'FOB (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'FOB (Baht)')"
CN,CHINA,4950,47054,4950,47054
ID,INDONESIA,4275,541976,4275,541976
JP,JAPAN,775,2762,775,2762
MY,MALAYSIA,44210,2636458,44210,2636458
SUM,SUM,54210,3228250,54210,3228250
