"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2013', 'Quantity')","('Oct 2013', 'FOB (Baht)')","('Jan - Oct 2013', 'Quantity')","('Jan - Oct 2013', 'FOB (Baht)')"
CN,CHINA,35700,3375445,35700,3375445
IN,INDIA,44225,3516903,44225,3516903
KR,"KOREA,REPUBLIC OF",15000,1065230,15000,1065230
MY,MALAYSIA,1000,64088,1000,64088
NO,NORWAY,0,0,4,62
US,UNITED STATES,36000,3134585,36000,3134670
SUM,SUM,131925,11156251,131929,11156398
