"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'FOB (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'FOB (Baht)')"
IN,INDIA,50,5486,50,5486
ID,INDONESIA,90891,6573617,90891,6573617
JP,JAPAN,300,47338,300,47338
MY,MALAYSIA,28000,1988411,28000,1988411
TW,"TAIWAN, PROVINCE OF CHINA",300,1936,300,1936
SUM,SUM,119541,8616788,119541,8616788
