"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'FOB (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'FOB (Baht)')"
CN,CHINA,100,7530,100,7530
HK,HONG KONG,26075,4303969,26075,4303969
JP,JAPAN,200,342473,200,342473
KR,"KOREA,REPUBLIC OF",1270,160313,1270,160313
LA,LAO PDR,6,2400,6,2400
MY,MALAYSIA,1000,64304,1000,64304
LK,SRI LANKA,16000,421726,16000,421726
VN,VIETNAM,113000,5172536,113000,5172536
SUM,SUM,157651,10475251,157651,10475251
