"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2019', 'Quantity')","('Apr 2019', 'FOB (Baht)')","('Jan - Apr 2019', 'Quantity')","('Jan - Apr 2019', 'FOB (Baht)')"
IN,INDIA,10000,1192635,37000,4427290
JP,JAPAN,812,483714,1267,738250
MM,MYANMAR,3200,48000,9600,120000
SUM,SUM,14012,1724349,47867,5285540
