"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2016', 'Quantity')","('Dec 2016', 'FOB (Baht)')","('Jan - Dec 2016', 'Quantity')","('Jan - Dec 2016', 'FOB (Baht)')"
FR,FRANCE,0,0,680,175714
IN,INDIA,0,0,400,41187
JP,JAPAN,340,267367,820,477534
MM,MYANMAR,1500,45000,4530,211988
SUM,SUM,1840,312367,6430,906423
