"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'FOB (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'FOB (Baht)')"
CN,CHINA,450,19621,450,19621
ZA,SOUTH AFRICA,15000,1030377,30000,2104287
SUM,SUM,15450,1049998,30450,2123908
