"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'FOB (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'FOB (Baht)')"
BN,BRUNEI DARUSSALAM,10000,420604,10000,420604
ID,INDONESIA,384000,17928743,384000,17928743
JP,JAPAN,25,891,25,891
KR,"KOREA,REPUBLIC OF",17000,606005,17000,606005
MY,MALAYSIA,8000,527473,8000,527473
PK,PAKISTAN,20475,1813304,20475,1813304
AE,UNITED ARAB EMIRATES,100,3941,100,3941
SUM,SUM,439600,21300961,439600,21300961
