"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2013', 'Quantity')","('Oct 2013', 'FOB (Baht)')","('Jan - Oct 2013', 'Quantity')","('Jan - Oct 2013', 'FOB (Baht)')"
CN,CHINA,25,2170,2575,203882
IN,INDIA,13600,1248452,13800,1260876
JP,JAPAN,1100,80852,23498,2124576
KR,"KOREA,REPUBLIC OF",0,0,25,2998
PH,PHILIPPINES,6300,734135,294300,22065066
SUM,SUM,21025,2065609,334198,25657398
