"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2013', 'Quantity')","('Apr 2013', 'FOB (Baht)')","('Jan - Apr 2013', 'Quantity')","('Jan - Apr 2013', 'FOB (Baht)')"
CN,CHINA,0,0,550,32690
PH,PHILIPPINES,10650,740079,118150,8348858
SUM,SUM,10650,740079,118700,8381548
