"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'FOB (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'FOB (Baht)')"
ID,INDONESIA,5000,347719,5000,347719
LA,LAO PDR,30000,775000,30000,775000
SUM,SUM,35000,1122719,35000,1122719
