"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2013', 'Quantity')","('Sept 2013', 'FOB (Baht)')","('Jan - Sept 2013', 'Quantity')","('Jan - Sept 2013', 'FOB (Baht)')"
JP,JAPAN,0,0,12000,710281
VN,VIETNAM,7975,612562,39975,2878944
SUM,SUM,7975,612562,51975,3589225
