"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'FOB (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'FOB (Baht)')"
CN,CHINA,16000,870184,16000,870184
ID,INDONESIA,93450,3863366,93450,3863366
KR,"KOREA,REPUBLIC OF",10000,1937618,10000,1937618
VN,VIETNAM,96000,5161015,96000,5161015
SUM,SUM,215450,11832183,215450,11832183
