"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2020', 'Quantity')","('Oct 2020', 'FOB (Baht)')","('Jan - Oct 2020', 'Quantity')","('Jan - Oct 2020', 'FOB (Baht)')"
IN,INDIA,5000,588511,17000,1946183
JP,JAPAN,0,0,3195,1916348
MM,MYANMAR,6600,132000,78375,1430650
SG,SINGAPORE,0,0,180,52418
SD,SUDAN,0,0,24000,1446307
VN,VIETNAM,0,0,50,15262
SUM,SUM,11600,720511,122800,6807168
