"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2020', 'Quantity')","('Jul 2020', 'FOB (Baht)')","('Jan - Jul 2020', 'Quantity')","('Jan - Jul 2020', 'FOB (Baht)')"
CN,CHINA,0,0,1500,103321
IN,INDIA,0,0,1300,55794
ID,INDONESIA,0,0,4325,506762
JP,JAPAN,0,0,8105,731214
PH,PHILIPPINES,15000,758256,181525,9314502
SUM,SUM,15000,758256,196755,10711593
