"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2021', 'Quantity')","('Apr 2021', 'FOB (Baht)')","('Jan - Apr 2021', 'Quantity')","('Jan - Apr 2021', 'FOB (Baht)')"
KH,CAMBODIA,0,0,24,150
CN,CHINA,61,25564,61,25564
DE,GERMANY,3,230,3,230
IN,INDIA,4,268,4,268
ES,SPAIN,5,383,5,383
US,UNITED STATES,0,31,0,31
SUM,SUM,73,26476,97,26626
