"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'FOB (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'FOB (Baht)')"
KH,CAMBODIA,4025,56350,4025,56350
CN,CHINA,495000,20554581,495000,20554581
HK,HONG KONG,1,97,1,97
IN,INDIA,620,408220,620,408220
JP,JAPAN,0,65,0,65
MY,MALAYSIA,22092,1191089,22092,1191089
SUM,SUM,521738,22210402,521738,22210402
