"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2020', 'Quantity')","('Sept 2020', 'FOB (Baht)')","('Jan - Sept 2020', 'Quantity')","('Jan - Sept 2020', 'FOB (Baht)')"
IN,INDIA,0,0,12000,1357672
JP,JAPAN,240,214253,3195,1916348
MM,MYANMAR,12600,252000,71775,1298650
SG,SINGAPORE,0,0,180,52418
SD,SUDAN,0,0,24000,1446307
VN,VIETNAM,0,0,50,15262
SUM,SUM,12840,466253,111200,6086657
