"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2018', 'Quantity')","('Dec 2018', 'FOB (Baht)')","('Jan - Dec 2018', 'Quantity')","('Jan - Dec 2018', 'FOB (Baht)')"
HK,HONG KONG,0,0,1,32
IN,INDIA,25,2486,25,2486
VN,VIETNAM,10500,662207,31500,2049275
SUM,SUM,10525,664693,31526,2051793
