"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'FOB (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'FOB (Baht)')"
PH,PHILIPPINES,1,42,1,42
US,UNITED STATES,5,416,5,416
SUM,SUM,6,458,6,458
