"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2015', 'Quantity')","('Aug 2015', 'FOB (Baht)')","('Jan - Aug 2015', 'Quantity')","('Jan - Aug 2015', 'FOB (Baht)')"
JP,JAPAN,0,0,810,302579
MY,MALAYSIA,215,39787,215,39787
MM,MYANMAR,2000,12500,2000,12500
SUM,SUM,2215,52287,3025,354866
