"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2020', 'Quantity')","('Apr 2020', 'FOB (Baht)')","('Jan - Apr 2020', 'Quantity')","('Jan - Apr 2020', 'FOB (Baht)')"
CN,CHINA,425,59783,1500,103321
IN,INDIA,0,0,1300,55794
ID,INDONESIA,1500,183930,4325,506762
JP,JAPAN,5250,269481,7950,682141
PH,PHILIPPINES,24375,1266761,79475,4072208
SUM,SUM,31550,1779955,94550,5420226
