"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2013', 'Quantity')","('Aug 2013', 'FOB (Baht)')","('Jan - Aug 2013', 'Quantity')","('Jan - Aug 2013', 'FOB (Baht)')"
CN,CHINA,875,73496,1425,106186
IN,INDIA,100,6150,100,6150
JP,JAPAN,3973,343431,14748,1200808
KR,"KOREA,REPUBLIC OF",25,2998,25,2998
PH,PHILIPPINES,38000,2954139,244500,17875054
SUM,SUM,42973,3380214,260798,19191196
