"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2018', 'Quantity')","('Nov 2018', 'FOB (Baht)')","('Jan - Nov 2018', 'Quantity')","('Jan - Nov 2018', 'FOB (Baht)')"
IN,INDIA,0,0,57450,6985603
JP,JAPAN,815,656843,2404,1621147
KR,"KOREA,REPUBLIC OF",1,32,1,32
MM,MYANMAR,1650,24015,92450,1638715
PH,PHILIPPINES,0,0,45,16
SG,SINGAPORE,0,0,180,53760
SUM,SUM,2466,680890,152530,10299273
