"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'FOB (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'FOB (Baht)')"
IN,INDIA,82300,11066686,82300,11066686
ID,INDONESIA,24000,3199117,24000,3199117
KR,"KOREA,REPUBLIC OF",2000,234231,2000,234231
SUM,SUM,108300,14500034,108300,14500034
