"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2016', 'Quantity')","('Nov 2016', 'FOB (Baht)')","('Jan - Nov 2016', 'Quantity')","('Jan - Nov 2016', 'FOB (Baht)')"
ID,INDONESIA,0,0,1800,153583
VN,VIETNAM,2160,213509,14520,1592193
SUM,SUM,2160,213509,16320,1745776
