"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2015', 'Quantity')","('Mar 2015', 'FOB (Baht)')","('Jan - Mar 2015', 'Quantity')","('Jan - Mar 2015', 'FOB (Baht)')"
CN,CHINA,0,0,551,46671
IN,INDIA,0,0,5,12961
ID,INDONESIA,75,5101,79,43101
JP,JAPAN,1000,41188,1050,42808
MY,MALAYSIA,35000,2529801,35000,2529801
VN,VIETNAM,0,0,10,32
SUM,SUM,36075,2576090,36695,2675374
