"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'FOB (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'FOB (Baht)')"
CN,CHINA,64435,2697456,64435,2697456
IN,INDIA,122000,17346779,122000,17346779
ID,INDONESIA,116000,13808783,116000,13808783
KR,"KOREA,REPUBLIC OF",2000,262689,2000,262689
MX,MEXICO,24750,1187755,24750,1187755
MM,MYANMAR,80000,2811501,80000,2811501
NZ,NEW ZEALAND,12000,1379542,12000,1379542
VN,VIETNAM,32000,1135254,32000,1135254
SUM,SUM,453185,40629759,453185,40629759
