"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2018', 'Quantity')","('Apr 2018', 'FOB (Baht)')","('Jan - Apr 2018', 'Quantity')","('Jan - Apr 2018', 'FOB (Baht)')"
IN,INDIA,7500,875264,23450,2802486
JP,JAPAN,0,0,385,197551
SUM,SUM,7500,875264,23835,3000037
