"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'FOB (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'FOB (Baht)')"
HK,HONG KONG,87,14286,87,14286
ID,INDONESIA,800,93551,800,93551
PH,PHILIPPINES,33000,1944489,33000,1944489
SUM,SUM,33887,2052326,33887,2052326
