"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2017', 'Quantity')","('Apr 2017', 'FOB (Baht)')","('Jan - Apr 2017', 'Quantity')","('Jan - Apr 2017', 'FOB (Baht)')"
ID,INDONESIA,9000,1107771,25000,2997984
PH,PHILIPPINES,29900,1762804,99400,5771122
SUM,SUM,38900,2870575,124400,8769106
