"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2022', 'Quantity')","('Nov 2022', 'FOB (Baht)')","('Jan - Nov 2022', 'Quantity')","('Jan - Nov 2022', 'FOB (Baht)')"
IN,INDIA,1,123,1,123
MY,MALAYSIA,10300,392189,10300,392189
ZA,SOUTH AFRICA,0,0,60000,4873200
SUM,SUM,10301,392312,70301,5265512
