"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2014', 'Quantity')","('Oct 2014', 'FOB (Baht)')","('Jan - Oct 2014', 'Quantity')","('Jan - Oct 2014', 'FOB (Baht)')"
ID,INDONESIA,0,0,37950,1353535
JP,JAPAN,0,0,1906,226653
MM,MYANMAR,0,0,3644,103542
VN,VIETNAM,8000,618375,24000,1852857
SUM,SUM,8000,618375,67500,3536587
