"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'FOB (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'FOB (Baht)')"
AU,AUSTRALIA,700,35504,700,35504
CN,CHINA,381250,11303083,381250,11303083
MY,MALAYSIA,300,23131,300,23131
MM,MYANMAR,116000,3486019,116000,3486019
NL,NETHERLANDS,1200,55172,1200,55172
PH,PHILIPPINES,108300,3987655,108300,3987655
SUM,SUM,607750,18890564,607750,18890564
