"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2013', 'Quantity')","('Nov 2013', 'FOB (Baht)')","('Jan - Nov 2013', 'Quantity')","('Jan - Nov 2013', 'FOB (Baht)')"
JP,JAPAN,0,0,12000,710281
VN,VIETNAM,8000,567998,47975,3446942
SUM,SUM,8000,567998,59975,4157223
