"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'FOB (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'FOB (Baht)')"
IN,INDIA,112000,5034377,112000,5034377
ID,INDONESIA,66,132329,66,132329
JP,JAPAN,112,15175,112,15175
LA,LAO PDR,50,2500,50,2500
MY,MALAYSIA,40,1298,40,1298
NO,NORWAY,75,10114,75,10114
SUM,SUM,112343,5195793,112343,5195793
